"Date","Maximum Temperature degrees (F)","Minimum Temperature degrees (F)","Precipitation (inches)","Snow (inches)","Snow Depth (inches)"
"2012-09-06","81.0","57.0","T","0.00","0.00"
"2012-09-07","72.0","55.0","T","0.00","0.00"
"2012-09-08","79.0","50.0","0.00","0.00","0.00"
"2012-09-09","75.0","52.0","0.00","0.00","0.00"
"2012-09-10","83.0","54.0","0.00","0.00","0.00"
"2012-09-11","95.0","63.0","0.00","0.00","0.00"
"2012-09-12","78.0","56.0","0.09","0.00","0.00"
"2012-09-13","75.0","53.0","0.00","0.00","0.00"
"2012-09-14","76.0","50.0","0.00","0.00","0.00"
"2012-09-15","85.0","52.0","0.00","0.00","0.00"
"2012-09-16","80.0","61.0","0.00","0.00","0.00"
"2012-09-17","64.0","47.0","0.19","0.00","0.00"
"2012-09-18","61.0","43.0","0.00","0.00","0.00"
"2012-09-19","76.0","52.0","T","0.00","0.00"
"2012-09-20","66.0","50.0","0.00","0.00","0.00"
"2012-09-21","63.0","40.0","T","0.00","0.00"
"2012-09-22","60.0","39.0","T","0.00","0.00"
"2012-09-23","61.0","36.0","0.00","0.00","0.00"
"2012-09-24","77.0","40.0","0.00","0.00","0.00"
"2012-09-25","68.0","45.0","0.00","0.00","0.00"
"2012-09-26","65.0","40.0","0.00","0.00","0.00"
"2012-09-27","69.0","41.0","0.00","0.00","0.00"
"2012-09-28","76.0","46.0","0.00","0.00","0.00"
"2012-09-29","82.0","51.0","0.00","0.00","0.00"
"2012-09-30","77.0","48.0","0.00","0.00","0.00"
"2012-10-01","72.0","53.0","0.00","0.00","0.00"
"2012-10-02","72.0","44.0","0.00","0.00","0.00"
"2012-10-03","78.0","48.0","0.00","0.00","0.00"
"2012-10-04","64.0","42.0","0.00","0.00","0.00"
"2012-10-05","48.0","36.0","0.00","0.00","0.00"
"2012-10-06","45.0","33.0","0.00","0.00","0.00"
"2012-10-07","53.0","28.0","0.00","0.00","0.00"
"2012-10-08","64.0","39.0","T","0.00","0.00"
"2012-10-09","50.0","36.0","0.03","0.00","0.00"
"2012-10-10","55.0","32.0","0.00","0.00","0.00"
"2012-10-11","55.0","33.0","T","0.00","0.00"
"2012-10-12","53.0","28.0","0.00","0.00","0.00"
"2012-10-13","53.0","47.0","0.04","0.00","0.00"
"2012-10-14","59.0","45.0","0.00","0.00","0.00"
"2012-10-15","61.0","38.0","T","0.00","0.00"
"2012-10-16","65.0","52.0","T","0.00","0.00"
"2012-10-17","62.0","47.0","T","0.00","0.00"
"2012-10-18","50.0","43.0","0.01","0.00","0.00"
"2012-10-19","52.0","38.0","0.21","0.00","0.00"
"2012-10-20","54.0","34.0","0.00","0.00","0.00"
"2012-10-21","71.0","42.0","0.00","0.00","0.00"
"2012-10-22","64.0","50.0","T","0.00","0.00"
"2012-10-23","65.0","55.0","0.08","0.00","0.00"
"2012-10-24","60.0","47.0","0.18","0.00","0.00"
"2012-10-25","47.0","35.0","0.75","T","0.00"
"2012-10-26","39.0","32.0","0.00","0.00","0.00"
"2012-10-27","43.0","28.0","0.00","0.00","0.00"
"2012-10-28","46.0","29.0","0.00","0.00","0.00"
"2012-10-29","45.0","31.0","0.00","0.00","0.00"
"2012-10-30","50.0","28.0","0.00","0.00","0.00"
"2012-10-31","52.0","25.0","0.00","0.00","0.00"
"2012-11-01","47.0","31.0","0.00","0.00","0.00"
"2012-11-02","39.0","27.0","0.00","0.00","0.00"
"2012-11-03","43.0","37.0","0.00","0.00","0.00"
"2012-11-04","45.0","30.0","0.01","0.00","0.00"
"2012-11-05","45.0","38.0","T","0.00","0.00"
"2012-11-06","44.0","38.0","0.31","0.00","0.00"
"2012-11-07","47.0","38.0","0.00","0.00","0.00"
"2012-11-08","54.0","34.0","0.00","0.00","0.00"
"2012-11-09","55.0","35.0","0.00","0.00","0.00"
"2012-11-10","69.0","44.0","0.24","0.00","0.00"
"2012-11-11","56.0","22.0","0.02","T","0.00"
"2012-11-12","27.0","19.0","0.01","0.20","0.00"
"2012-11-13","43.0","18.0","0.00","0.00","T"
"2012-11-14","51.0","34.0","0.00","0.00","0.00"
"2012-11-15","53.0","29.0","T","0.00","0.00"
"2012-11-16","44.0","23.0","0.00","0.00","0.00"
"2012-11-17","54.0","32.0","0.00","0.00","0.00"
"2012-11-18","57.0","43.0","0.00","0.00","0.00"
"2012-11-19","59.0","38.0","T","0.00","0.00"
"2012-11-20","54.0","33.0","0.00","0.00","0.00"
"2012-11-21","62.0","38.0","0.00","0.00","0.00"
"2012-11-22","60.0","24.0","0.02","0.10","0.00"
"2012-11-23","27.0","14.0","0.02","0.50","1.00"
"2012-11-24","30.0","11.0","T","T","T"
"2012-11-25","30.0","23.0","0.00","0.00","T"
"2012-11-26","23.0","10.0","0.00","0.00","T"
"2012-11-27","39.0","16.0","0.00","0.00","T"
"2012-11-28","36.0","25.0","0.00","0.00","0.00"
"2012-11-29","40.0","23.0","0.00","0.00","0.00"
"2012-11-30","36.0","31.0","0.00","0.00","0.00"
"2012-12-01","48.0","34.0","0.00","0.00","0.00"
"2012-12-02","40.0","29.0","0.00","0.00","0.00"
"2012-12-03","55.0","37.0","0.02","0.00","0.00"
"2012-12-04","45.0","21.0","0.00","0.00","0.00"
"2012-12-05","40.0","19.0","0.00","0.00","0.00"
"2012-12-06","46.0","27.0","T","0.00","0.00"
"2012-12-07","32.0","24.0","0.05","0.80","0.00"
"2012-12-08","33.0","25.0","0.00","0.00","1.00"
"2012-12-09","32.0","20.0","0.95","10.50","2.00"
"2012-12-10","20.0","2.0","T","0.10","9.00"
"2012-12-11","20.0","4.0","T","0.10","8.00"
"2012-12-12","43.0","12.0","0.00","0.00","8.00"
"2012-12-13","40.0","24.0","0.00","0.00","6.00"
"2012-12-14","39.0","20.0","0.00","0.00","6.00"
"2012-12-15","39.0","33.0","0.42","0.10","4.00"
"2012-12-16","34.0","20.0","T","T","1.00"
"2012-12-17","25.0","20.0","T","T","1.00"
"2012-12-18","29.0","23.0","T","T","1.00"
"2012-12-19","32.0","27.0","0.02","0.20","1.00"
"2012-12-20","28.0","13.0","0.02","0.50","1.00"
"2012-12-21","21.0","9.0","0.00","0.00","1.00"
"2012-12-22","29.0","9.0","0.00","0.00","1.00"
"2012-12-23","19.0","10.0","0.00","0.00","1.00"
"2012-12-24","18.0","6.0","0.01","0.50","1.00"
"2012-12-25","13.0","0.0","0.00","0.00","1.00"
"2012-12-26","19.0","5.0","0.00","0.00","1.00"
"2012-12-27","21.0","8.0","0.09","1.00","1.00"
"2012-12-28","26.0","13.0","0.06","1.20","3.00"
"2012-12-29","19.0","5.0","T","T","3.00"
"2012-12-30","25.0","1.0","0.00","0.00","3.00"
"2012-12-31","18.0","1.0","T","T","3.00"
"2013-01-01","20.0","-5.0","T","T","3.00"
"2013-01-02","21.0","14.0","0.01","0.40","3.00"
"2013-01-03","22.0","11.0","T","0.60","3.00"
"2013-01-04","30.0","16.0","0.00","0.00","3.00"
"2013-01-05","26.0","10.0","0.00","0.00","3.00"
"2013-01-06","24.0","10.0","0.00","0.00","3.00"
"2013-01-07","36.0","15.0","0.00","0.00","3.00"
"2013-01-08","35.0","16.0","0.00","0.00","3.00"
"2013-01-09","35.0","25.0","0.00","0.00","3.00"
"2013-01-10","39.0","24.0","0.28","0.00","2.00"
"2013-01-11","41.0","34.0","0.02","0.00","1.00"
"2013-01-12","39.0","5.0","T","T","0.00"
"2013-01-13","9.0","2.0","T","T","0.00"
"2013-01-14","14.0","5.0","0.00","0.00","T"
"2013-01-15","30.0","10.0","0.00","0.00","T"
"2013-01-16","36.0","14.0","0.02","0.30","T"
"2013-01-17","20.0","6.0","T","T","T"
"2013-01-18","41.0","17.0","0.01","0.10","T"
"2013-01-19","39.0","2.0","0.00","0.00","T"
"2013-01-20","9.0","-2.0","T","T","0.00"
"2013-01-21","-2.0","-10.0","T","T","T"
"2013-01-22","5.0","-12.0","0.00","0.00","T"
"2013-01-23","17.0","-5.0","T","0.20","T"
"2013-01-24","13.0","-6.0","T","T","T"
"2013-01-25","21.0","4.0","T","T","T"
"2013-01-26","23.0","2.0","0.00","0.00","0.00"
"2013-01-27","33.0","21.0","0.49","3.00","0.00"
"2013-01-28","33.0","30.0","T","0.00","3.00"
"2013-01-29","33.0","25.0","0.03","0.00","2.00"
"2013-01-30","26.0","6.0","T","T","2.00"
"2013-01-31","7.0","-10.0","T","T","2.00"
"2013-02-01","4.0","-13.0","0.06","2.00","2.00"
"2013-02-02","9.0","0.0","0.03","0.70","4.00"
"2013-02-03","13.0","3.0","0.04","0.90","4.00"
"2013-02-04","14.0","3.0","0.06","1.20","5.00"
"2013-02-05","27.0","8.0","0.05","1.20","6.00"
"2013-02-06","23.0","3.0","0.04","0.70","5.00"
"2013-02-07","25.0","18.0","T","0.00","5.00"
"2013-02-08","23.0","16.0","0.00","0.00","5.00"
"2013-02-09","29.0","22.0","0.00","0.00","5.00"
"2013-02-10","35.0","25.0","0.62","2.20","5.00"
"2013-02-11","32.0","19.0","T","0.10","6.00"
"2013-02-12","36.0","16.0","0.00","0.00","6.00"
"2013-02-13","39.0","20.0","0.09","0.50","6.00"
"2013-02-14","34.0","15.0","0.09","1.10","7.00"
"2013-02-15","18.0","6.0","0.00","0.00","7.00"
"2013-02-16","20.0","2.0","T","T","7.00"
"2013-02-17","32.0","9.0","0.00","0.00","7.00"
"2013-02-18","34.0","9.0","0.01","0.30","6.00"
"2013-02-19","10.0","0.0","T","T","6.00"
"2013-02-20","19.0","-3.0","0.00","0.00","5.00"
"2013-02-21","23.0","7.0","0.00","0.00","5.00"
"2013-02-22","29.0","20.0","0.24","4.20","7.00"
"2013-02-23","29.0","20.0","0.00","0.00","9.00"
"2013-02-24","34.0","12.0","0.00","0.00","8.00"
"2013-02-25","37.0","23.0","0.00","0.00","7.00"
"2013-02-26","36.0","17.0","0.00","0.00","6.00"
"2013-02-27","38.0","29.0","0.00","0.00","6.00"
"2013-02-28","31.0","25.0","0.00","0.00","6.00"
"2013-03-01","31.0","19.0","0.00","0.00","6.00"
"2013-03-02","32.0","10.0","0.00","0.00","6.00"
"2013-03-03","32.0","18.0","0.00","0.00","6.00"
"2013-03-04","29.0","23.0","0.34","3.90","5.00"
"2013-03-05","30.0","22.0","0.41","5.40","11.00"
"2013-03-06","29.0","17.0","0.00","0.00","13.00"
"2013-03-07","31.0","11.0","0.00","0.00","11.00"
"2013-03-08","39.0","19.0","0.00","0.00","11.00"
"2013-03-09","38.0","33.0","0.61","0.00","8.00"
"2013-03-10","36.0","31.0","0.01","T","6.00"
"2013-03-11","31.0","23.0","0.00","0.00","6.00"
"2013-03-12","29.0","20.0","T","T","6.00"
"2013-03-13","33.0","14.0","0.00","0.00","6.00"
"2013-03-14","40.0","24.0","0.06","0.60","6.00"
"2013-03-15","35.0","24.0","0.19","0.80","5.00"
"2013-03-16","27.0","14.0","0.00","0.00","6.00"
"2013-03-17","29.0","9.0","0.00","0.00","6.00"
"2013-03-18","30.0","11.0","0.23","3.10","8.00"
"2013-03-19","23.0","7.0","0.00","0.00","8.00"
"2013-03-20","21.0","5.0","0.00","0.00","8.00"
"2013-03-21","29.0","7.0","0.00","0.00","8.00"
"2013-03-22","37.0","13.0","0.00","0.00","7.00"
"2013-03-23","39.0","20.0","0.00","0.00","6.00"
"2013-03-24","33.0","29.0","0.00","0.00","6.00"
"2013-03-25","38.0","24.0","0.00","0.00","6.00"
"2013-03-26","39.0","27.0","0.00","0.00","5.00"
"2013-03-27","43.0","23.0","0.00","0.00","4.00"
"2013-03-28","44.0","25.0","0.00","0.00","4.00"
"2013-03-29","49.0","32.0","T","0.00","2.00"
"2013-03-30","56.0","36.0","0.19","0.00","T"
"2013-03-31","42.0","24.0","0.00","0.00","T"
"2013-04-01","36.0","19.0","0.00","0.00","T"
"2013-04-02","38.0","19.0","0.00","0.00","0.00"
"2013-04-03","48.0","23.0","0.00","0.00","0.00"
"2013-04-04","53.0","33.0","0.00","0.00","0.00"
"2013-04-05","44.0","28.0","0.07","T","0.00"
"2013-04-06","55.0","37.0","0.09","0.00","0.00"
"2013-04-07","48.0","35.0","0.19","0.00","0.00"
"2013-04-08","48.0","40.0","0.52","0.00","0.00"
"2013-04-09","44.0","31.0","0.48","0.70","0.00"
"2013-04-10","40.0","30.0","0.09","0.70","1.00"
"2013-04-11","36.0","31.0","0.76","4.40","1.00"
"2013-04-12","36.0","28.0","0.06","0.60","4.00"
"2013-04-13","36.0","29.0","0.01","0.20","4.00"
"2013-04-14","38.0","30.0","0.46","0.20","3.00"
"2013-04-15","40.0","33.0","0.00","0.00","2.00"
"2013-04-16","47.0","33.0","0.00","0.00","1.00"
"2013-04-17","42.0","35.0","0.26","T","0.00"
"2013-04-18","35.0","32.0","1.02","6.40","0.00"
"2013-04-19","38.0","26.0","0.12","0.90","7.00"
"2013-04-20","42.0","21.0","0.00","0.00","5.00"
"2013-04-21","51.0","34.0","0.15","T","3.00"
"2013-04-22","44.0","33.0","0.82","3.50","0.00"
"2013-04-23","42.0","29.0","0.02","0.30","3.00"
"2013-04-24","51.0","29.0","T","0.00","T"
"2013-04-25","51.0","33.0","T","T","0.00"
"2013-04-26","72.0","45.0","0.02","0.00","0.00"
"2013-04-27","75.0","43.0","0.00","0.00","0.00"
"2013-04-28","81.0","54.0","0.08","0.00","0.00"
"2013-04-29","75.0","51.0","0.00","0.00","0.00"
"2013-04-30","72.0","56.0","0.00","0.00","0.00"
"2013-05-01","56.0","35.0","0.35","T","0.00"
"2013-05-02","48.0","35.0","T","T","0.00"
"2013-05-03","38.0","32.0","0.20","0.50","0.00"
"2013-05-04","49.0","34.0","0.08","T","0.00"
"2013-05-05","67.0","39.0","0.00","0.00","0.00"
"2013-05-06","76.0","46.0","0.00","0.00","0.00"
"2013-05-07","78.0","53.0","0.00","0.00","0.00"
"2013-05-08","78.0","58.0","0.12","0.00","0.00"
"2013-05-09","60.0","43.0","0.10","0.00","0.00"
"2013-05-10","67.0","37.0","T","0.00","0.00"
"2013-05-11","57.0","42.0","T","0.00","0.00"
"2013-05-12","59.0","34.0","0.00","0.00","0.00"
"2013-05-13","72.0","41.0","0.01","0.00","0.00"
"2013-05-14","98.0","54.0","0.00","0.00","0.00"
"2013-05-15","79.0","56.0","0.00","0.00","0.00"
"2013-05-16","83.0","58.0","T","0.00","0.00"
"2013-05-17","66.0","57.0","0.25","0.00","0.00"
"2013-05-18","81.0","56.0","1.47","0.00","0.00"
"2013-05-19","82.0","64.0","1.16","0.00","0.00"
"2013-05-20","72.0","60.0","0.60","0.00","0.00"
"2013-05-21","65.0","49.0","0.07","0.00","0.00"
"2013-05-22","55.0","47.0","0.13","0.00","0.00"
"2013-05-23","65.0","45.0","0.00","0.00","0.00"
"2013-05-24","68.0","44.0","0.16","0.00","0.00"
"2013-05-25","62.0","54.0","T","0.00","0.00"
"2013-05-26","60.0","54.0","0.00","0.00","0.00"
"2013-05-27","62.0","55.0","0.05","0.00","0.00"
"2013-05-28","62.0","54.0","0.06","0.00","0.00"
"2013-05-29","76.0","55.0","0.92","0.00","0.00"
"2013-05-30","77.0","65.0","0.26","0.00","0.00"
"2013-05-31","79.0","63.0","0.25","0.00","0.00"
"2013-06-01","72.0","52.0","0.06","0.00","0.00"
"2013-06-02","67.0","50.0","0.00","0.00","0.00"
"2013-06-03","71.0","51.0","T","0.00","0.00"
"2013-06-04","64.0","57.0","0.02","0.00","0.00"
"2013-06-05","60.0","54.0","0.15","0.00","0.00"
"2013-06-06","58.0","51.0","T","0.00","0.00"
"2013-06-07","66.0","54.0","0.00","0.00","0.00"
"2013-06-08","72.0","56.0","0.00","0.00","0.00"
"2013-06-09","69.0","58.0","0.54","0.00","0.00"
"2013-06-10","77.0","59.0","0.00","0.00","0.00"
"2013-06-11","79.0","60.0","T","0.00","0.00"
"2013-06-12","76.0","62.0","0.59","0.00","0.00"
"2013-06-13","79.0","58.0","0.00","0.00","0.00"
"2013-06-14","79.0","60.0","0.01","0.00","0.00"
"2013-06-15","76.0","65.0","0.02","0.00","0.00"
"2013-06-16","86.0","60.0","0.01","0.00","0.00"
"2013-06-17","82.0","62.0","0.00","0.00","0.00"
"2013-06-18","75.0","57.0","0.00","0.00","0.00"
"2013-06-19","85.0","61.0","0.00","0.00","0.00"
"2013-06-20","91.0","70.0","0.00","0.00","0.00"
"2013-06-21","82.0","64.0","2.50","T","0.00"
"2013-06-22","82.0","66.0","0.54","0.00","0.00"
"2013-06-23","84.0","70.0","0.26","0.00","0.00"
"2013-06-24","82.0","66.0","T","0.00","0.00"
"2013-06-25","84.0","66.0","0.00","0.00","0.00"
"2013-06-26","89.0","73.0","T","0.00","0.00"
"2013-06-27","87.0","72.0","0.00","0.00","0.00"
"2013-06-28","79.0","67.0","0.09","0.00","0.00"
"2013-06-29","77.0","63.0","0.38","0.00","0.00"
"2013-06-30","82.0","57.0","0.00","0.00","0.00"
"2013-07-01","85.0","63.0","0.00","0.00","0.00"
"2013-07-02","83.0","61.0","0.00","0.00","0.00"
"2013-07-03","84.0","61.0","0.00","0.00","0.00"
"2013-07-04","90.0","66.0","0.00","0.00","0.00"
"2013-07-05","89.0","72.0","0.00","0.00","0.00"
"2013-07-06","92.0","76.0","T","0.00","0.00"
"2013-07-07","91.0","73.0","0.03","0.00","0.00"
"2013-07-08","89.0","67.0","0.00","0.00","0.00"
"2013-07-09","87.0","71.0","0.34","0.00","0.00"
"2013-07-10","83.0","63.0","0.00","0.00","0.00"
"2013-07-11","86.0","64.0","0.00","0.00","0.00"
"2013-07-12","90.0","68.0","0.00","0.00","0.00"
"2013-07-13","80.0","65.0","2.79","0.00","0.00"
"2013-07-14","86.0","71.0","0.00","0.00","0.00"
"2013-07-15","89.0","70.0","0.00","0.00","0.00"
"2013-07-16","92.0","76.0","0.00","0.00","0.00"
"2013-07-17","94.0","78.0","0.00","0.00","0.00"
"2013-07-18","94.0","80.0","0.00","0.00","0.00"
"2013-07-19","86.0","72.0","T","0.00","0.00"
"2013-07-20","82.0","66.0","T","0.00","0.00"
"2013-07-21","81.0","59.0","0.29","0.00","0.00"
"2013-07-22","88.0","67.0","T","0.00","0.00"
"2013-07-23","77.0","63.0","0.00","0.00","0.00"
"2013-07-24","78.0","61.0","T","0.00","0.00"
"2013-07-25","83.0","64.0","0.03","0.00","0.00"
"2013-07-26","72.0","56.0","0.01","0.00","0.00"
"2013-07-27","64.0","53.0","0.02","0.00","0.00"
"2013-07-28","75.0","53.0","0.00","0.00","0.00"
"2013-07-29","79.0","56.0","T","0.00","0.00"
"2013-07-30","72.0","65.0","T","0.00","0.00"
"2013-07-31","83.0","63.0","T","0.00","0.00"
"2013-08-01","83.0","59.0","0.00","0.00","0.00"
"2013-08-02","79.0","61.0","0.00","0.00","0.00"
"2013-08-03","80.0","58.0","0.00","0.00","0.00"
"2013-08-04","76.0","56.0","0.00","0.00","0.00"
"2013-08-05","81.0","61.0","0.65","0.00","0.00"
"2013-08-06","86.0","59.0","1.33","T","0.00"
"2013-08-07","77.0","62.0","0.00","0.00","0.00"
"2013-08-08","75.0","58.0","0.00","0.00","0.00"
"2013-08-09","76.0","60.0","0.00","0.00","0.00"
"2013-08-10","77.0","62.0","0.00","0.00","0.00"
"2013-08-11","80.0","65.0","0.00","0.00","0.00"
"2013-08-12","80.0","63.0","0.00","0.00","0.00"
"2013-08-13","76.0","57.0","0.00","0.00","0.00"
"2013-08-14","78.0","58.0","0.00","0.00","0.00"
"2013-08-15","79.0","59.0","0.00","0.00","0.00"
"2013-08-16","80.0","61.0","0.00","0.00","0.00"
"2013-08-17","82.0","60.0","0.00","0.00","0.00"
"2013-08-18","83.0","62.0","0.00","0.00","0.00"
"2013-08-19","88.0","69.0","0.00","0.00","0.00"
"2013-08-20","90.0","71.0","0.00","0.00","0.00"
"2013-08-21","88.0","74.0","T","0.00","0.00"
"2013-08-22","87.0","68.0","0.00","0.00","0.00"
"2013-08-23","88.0","64.0","0.00","0.00","0.00"
"2013-08-24","90.0","71.0","0.00","0.00","0.00"
"2013-08-25","96.0","80.0","0.00","0.00","0.00"
"2013-08-26","97.0","80.0","0.00","0.00","0.00"
"2013-08-27","96.0","79.0","0.00","0.00","0.00"
"2013-08-28","92.0","73.0","0.00","0.00","0.00"
"2013-08-29","95.0","75.0","0.03","0.00","0.00"
"2013-08-30","85.0","72.0","0.00","0.00","0.00"
"2013-08-31","89.0","66.0","0.06","0.00","0.00"
"2013-09-01","75.0","61.0","0.00","0.00","0.00"
"2013-09-02","68.0","55.0","0.00","0.00","0.00"
"2013-09-03","78.0","53.0","0.00","0.00","0.00"
"2013-09-04","88.0","62.0","0.00","0.00","0.00"
"2013-09-05","82.0","64.0","0.00","0.00","0.00"
"2013-09-06","92.0","70.0","T","0.00","0.00"
"2013-09-07","94.0","71.0","0.00","0.00","0.00"
"2013-09-08","77.0","67.0","T","0.00","0.00"
"2013-09-09","94.0","70.0","T","0.00","0.00"
"2013-09-10","81.0","70.0","0.02","0.00","0.00"
"2013-09-11","86.0","66.0","0.00","0.00","0.00"
"2013-09-12","76.0","57.0","0.00","0.00","0.00"
"2013-09-13","70.0","49.0","0.00","0.00","0.00"
"2013-09-14","73.0","51.0","0.47","0.00","0.00"
"2013-09-15","67.0","50.0","0.33","0.00","0.00"
"2013-09-16","67.0","44.0","0.00","0.00","0.00"
"2013-09-17","67.0","48.0","0.03","0.00","0.00"
"2013-09-18","75.0","60.0","0.14","0.00","0.00"
"2013-09-19","78.0","64.0","0.18","0.00","0.00"
"2013-09-20","66.0","51.0","0.04","0.00","0.00"
"2013-09-21","64.0","47.0","0.00","0.00","0.00"
"2013-09-22","74.0","49.0","0.00","0.00","0.00"
"2013-09-23","74.0","53.0","0.00","0.00","0.00"
"2013-09-24","76.0","53.0","0.00","0.00","0.00"
"2013-09-25","74.0","54.0","0.00","0.00","0.00"
"2013-09-26","82.0","56.0","0.00","0.00","0.00"
"2013-09-27","86.0","65.0","T","0.00","0.00"
"2013-09-28","72.0","51.0","0.14","0.00","0.00"
"2013-09-29","77.0","48.0","0.00","0.00","0.00"
"2013-09-30","80.0","58.0","0.00","0.00","0.00"
"2013-10-01","77.0","53.0","0.00","0.00","0.00"
"2013-10-02","77.0","48.0","0.90","0.00","0.00"
"2013-10-03","61.0","55.0","0.03","0.00","0.00"
"2013-10-04","59.0","55.0","0.29","0.00","0.00"
"2013-10-05","61.0","46.0","0.01","0.00","0.00"
"2013-10-06","55.0","42.0","0.05","0.00","0.00"
"2013-10-07","67.0","43.0","0.00","0.00","0.00"
"2013-10-08","77.0","50.0","0.00","0.00","0.00"
"2013-10-09","76.0","56.0","0.00","0.00","0.00"
"2013-10-10","78.0","52.0","0.00","0.00","0.00"
"2013-10-11","75.0","57.0","0.04","0.00","0.00"
"2013-10-12","58.0","46.0","T","0.00","0.00"
"2013-10-13","61.0","39.0","0.00","0.00","0.00"
"2013-10-14","55.0","42.0","0.56","0.00","0.00"
"2013-10-15","55.0","46.0","0.62","0.00","0.00"
"2013-10-16","55.0","42.0","0.01","0.00","0.00"
"2013-10-17","59.0","41.0","0.17","0.00","0.00"
"2013-10-18","53.0","38.0","0.02","0.00","0.00"
"2013-10-19","49.0","34.0","0.06","T","0.00"
"2013-10-20","47.0","33.0","0.08","0.00","0.00"
"2013-10-21","40.0","29.0","T","T","0.00"
"2013-10-22","40.0","26.0","T","T","0.00"
"2013-10-23","39.0","33.0","0.00","0.00","0.00"
"2013-10-24","44.0","33.0","0.00","0.00","0.00"
"2013-10-25","58.0","28.0","0.00","0.00","0.00"
"2013-10-26","50.0","36.0","0.00","0.00","0.00"
"2013-10-27","58.0","31.0","0.00","0.00","0.00"
"2013-10-28","44.0","31.0","0.00","0.00","0.00"
"2013-10-29","42.0","32.0","0.03","0.00","0.00"
"2013-10-30","50.0","40.0","0.13","0.00","0.00"
"2013-10-31","50.0","40.0","T","0.00","0.00"
"2013-11-01","52.0","38.0","0.00","0.00","0.00"
"2013-11-02","50.0","34.0","0.00","0.00","0.00"
"2013-11-03","55.0","35.0","0.00","0.00","0.00"
"2013-11-04","49.0","36.0","0.17","0.00","0.00"
"2013-11-05","45.0","30.0","0.18","0.70","0.00"
"2013-11-06","40.0","30.0","0.05","0.40","T"
"2013-11-07","36.0","28.0","0.00","0.00","0.00"
"2013-11-08","47.0","24.0","T","0.00","0.00"
"2013-11-09","46.0","36.0","T","0.00","0.00"
"2013-11-10","42.0","33.0","0.00","0.00","0.00"
"2013-11-11","39.0","16.0","T","T","0.00"
"2013-11-12","28.0","12.0","0.00","0.00","0.00"
"2013-11-13","50.0","23.0","0.00","0.00","0.00"
"2013-11-14","52.0","35.0","0.00","0.00","0.00"
"2013-11-15","56.0","32.0","0.00","0.00","0.00"
"2013-11-16","50.0","41.0","0.11","0.00","0.00"
"2013-11-17","46.0","32.0","0.00","0.00","0.00"
"2013-11-18","36.0","25.0","0.00","0.00","0.00"
"2013-11-19","47.0","23.0","0.00","0.00","0.00"
"2013-11-20","45.0","37.0","0.00","0.00","0.00"
"2013-11-21","39.0","25.0","0.01","T","0.00"
"2013-11-22","33.0","13.0","0.00","0.00","T"
"2013-11-23","19.0","7.0","0.00","0.00","T"
"2013-11-24","31.0","8.0","0.00","0.00","T"
"2013-11-25","40.0","28.0","T","T","0.00"
"2013-11-26","31.0","15.0","T","T","0.00"
"2013-11-27","25.0","9.0","0.00","0.00","0.00"
"2013-11-28","29.0","15.0","0.00","0.00","0.00"
"2013-11-29","34.0","14.0","0.00","0.00","0.00"
"2013-11-30","42.0","25.0","0.00","0.00","0.00"
"2013-12-01","34.0","21.0","0.00","0.00","0.00"
"2013-12-02","38.0","28.0","0.12","0.50","0.00"
"2013-12-03","36.0","32.0","0.08","T","0.00"
"2013-12-04","32.0","14.0","0.52","4.10","1.00"
"2013-12-05","14.0","0.0","T","T","3.00"
"2013-12-06","5.0","-7.0","0.00","0.00","3.00"
"2013-12-07","1.0","-11.0","0.00","0.00","3.00"
"2013-12-08","12.0","-1.0","0.07","1.60","3.00"
"2013-12-09","12.0","-3.0","T","0.10","4.00"
"2013-12-10","13.0","2.0","0.06","1.80","5.00"
"2013-12-11","5.0","-8.0","0.00","0.00","4.00"
"2013-12-12","19.0","1.0","T","T","4.00"
"2013-12-13","17.0","11.0","0.02","0.10","4.00"
"2013-12-14","16.0","0.0","0.06","0.70","5.00"
"2013-12-15","4.0","-1.0","0.00","0.00","5.00"
"2013-12-16","22.0","1.0","0.10","1.10","5.00"
"2013-12-17","33.0","9.0","T","T","6.00"
"2013-12-18","37.0","8.0","0.00","0.00","6.00"
"2013-12-19","28.0","16.0","0.03","0.40","5.00"
"2013-12-20","20.0","15.0","0.02","0.30","6.00"
"2013-12-21","23.0","16.0","0.00","0.00","6.00"
"2013-12-22","19.0","5.0","0.03","0.80","6.00"
"2013-12-23","5.0","-6.0","T","0.30","7.00"
"2013-12-24","11.0","-13.0","0.23","2.80","6.00"
"2013-12-25","28.0","9.0","0.02","0.20","9.00"
"2013-12-26","26.0","11.0","0.01","0.20","9.00"
"2013-12-27","40.0","14.0","0.00","0.00","8.00"
"2013-12-28","47.0","20.0","T","0.00","7.00"
"2013-12-29","20.0","-11.0","T","T","5.00"
"2013-12-30","2.0","-11.0","0.09","0.90","5.00"
"2013-12-31","-1.0","-9.0","T","T","6.00"
"2014-01-01","1.0","-8.0","0.00","0.00","6.00"
"2014-01-02","4.0","-10.0","0.00","0.00","6.00"
"2014-01-03","29.0","-10.0","0.12","0.30","6.00"
"2014-01-04","35.0","-2.0","0.02","T","6.00"
"2014-01-05","-2.0","-20.0","T","T","6.00"
"2014-01-06","-12.0","-23.0","T","T","6.00"
"2014-01-07","5.0","-15.0","0.00","0.00","6.00"
"2014-01-08","4.0","-11.0","0.00","0.00","6.00"
